Creating dir `./slack_dump_pdfs/` for slack dump PDFs
11  new PDFs loaded, skipped 0
         23862625 function calls (23302544 primitive calls) in 16.103 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 base.py:270(NotExtension)
       13    0.000    0.000    0.000    0.000 base.py:270(_set_dispatch)
        1    0.000    0.000    0.000    0.000 base.py:2701(ReflectedDomain)
        1    0.000    0.000    0.000    0.000 base.py:2709(_do_close)
      111    0.001    0.000    0.462    0.004 base.py:2715(_do_commit)
        1    0.000    0.000    0.000    0.000 base.py:2718(ReflectedEnum)
       33    0.000    0.000    0.000    0.000 base.py:2723(inferred_type)
        1    0.000    0.000    0.000    0.000 base.py:2725(PGInspector)
        1    0.000    0.000    0.000    0.000 base.py:2744(NestedTransaction)
       33    0.000    0.000    0.000    0.000 base.py:2755(_is_multi)
      735    0.002    0.000    0.100    0.000 base.py:2756(_get_table_pragma)
      278    0.001    0.000    0.004    0.000 base.py:276(_generative)
       11    0.000    0.000    0.000    0.000 base.py:2773(_na_value)
       11    0.000    0.000    0.000    0.000 base.py:2783(_isnan)
       11    0.000    0.000    0.000    0.000 base.py:2823(isna)
        1    0.000    0.000    0.000    0.000 base.py:2828(MSIdentifierPreparer)
        1    0.000    0.000    0.000    0.000 base.py:2835(PGExecutionContext)
        1    0.000    0.000    0.000    0.000 base.py:284(IndexOpsMixin)
       13    0.001    0.000    0.015    0.001 base.py:284(_create_dispatcher_class)
        1    0.000    0.000    0.000    0.000 base.py:2858(TwoPhaseTransaction)
        3    0.000    0.000    0.000    0.000 base.py:2872(_db_plus_owner_listing)
        1    0.000    0.000    0.000    0.000 base.py:2890(PGReadOnlyConnectionCharacteristic)
        7    0.000    0.000    0.000    0.000 base.py:2890(_db_plus_owner)
        1    0.000    0.000    0.000    0.000 base.py:2899(Engine)
        1    0.000    0.000    0.000    0.000 base.py:2905(PGDeferrableConnectionCharacteristic)
        3    0.000    0.000    0.000    0.000 base.py:292(_exclusive_against)
        1    0.000    0.000    0.004    0.004 base.py:2920(PGDialect)
      127    0.001    0.000    0.003    0.000 base.py:2936(__init__)
        1    0.000    0.000    0.000    0.000 base.py:296(SingleDataManager)
       10    0.000    0.000    0.000    0.000 base.py:296(_assertions)
        3    0.000    0.000    0.000    0.000 base.py:297(<listcomp>)
       13    0.000    0.000    0.000    0.000 base.py:299(<listcomp>)
        1    0.000    0.000    0.002    0.002 base.py:2994(MSDialect)
       22    0.000    0.000    0.000    0.000 base.py:3014(unique)
        1    0.000    0.000    0.001    0.001 base.py:307(Index)
      255    0.000    0.000    0.000    0.000 base.py:314(_creator)
       64    0.001    0.000    0.010    0.000 base.py:3149(dispose)
      191    0.000    0.000    0.003    0.000 base.py:318(_creator)
       11    0.000    0.000    0.000    0.000 base.py:3190(_validate_sort_keyword)
      130    0.000    0.000    0.034    0.000 base.py:3201(begin)
        1    0.000    0.000    0.000    0.000 base.py:3228(_OuterJoinColumn)
       64    0.000    0.000    0.328    0.005 base.py:3232(_run_ddl_visitor)
      149    0.000    0.000    0.033    0.000 base.py:3241(connect)
      222    0.000    0.000    0.000    0.000 base.py:325(_expand_cloned)
      149    0.000    0.000    0.029    0.000 base.py:3266(raw_connection)
        1    0.000    0.000    0.000    0.000 base.py:3291(OptionEngineMixin)
      222    0.000    0.000    0.000    0.000 base.py:333(<listcomp>)
        1    0.000    0.000    0.000    0.000 base.py:333(Events)
      191    0.001    0.000    0.003    0.000 base.py:334(_should_wrap_creator)
        1    0.000    0.000    0.000    0.000 base.py:3356(OptionEngine)
       87    0.000    0.000    0.001    0.000 base.py:336(_accept_with)
      440    0.000    0.000    0.000    0.000 base.py:336(_de_clone)
      193    0.000    0.000    0.000    0.000 base.py:339(manager_of_class)
       87    0.000    0.000    0.000    0.000 base.py:340(dispatch_is)
      174    0.000    0.000    0.000    0.000 base.py:341(<genexpr>)
       11    0.000    0.000    0.000    0.000 base.py:3417(_wrap_setop_result)
       11    0.000    0.000    0.005    0.000 base.py:3427(intersection)
     1345    0.001    0.000    0.001    0.000 base.py:347(opt_manager_of_class)
       11    0.000    0.000    0.002    0.000 base.py:3513(_intersection)
       11    0.000    0.000    0.000    0.000 base.py:3543(_wrap_intersection_result)
       11    0.000    0.000    0.002    0.000 base.py:3547(_intersection_via_get_indexer)
        1    0.000    0.000    0.000    0.000 base.py:363(_DialectArgView)
       87    0.000    0.000    0.002    0.000 base.py:363(_listen)
       22    0.000    0.000    0.000    0.000 base.py:363(ndim)
        1    0.000    0.000    0.000    0.000 base.py:367(_close_connection)
       11    0.000    0.000    0.000    0.000 base.py:3745(_assert_can_do_setop)
       11    0.000    0.000    0.001    0.000 base.py:3751(_convert_can_do_setop)
      235    0.000    0.000    0.001    0.000 base.py:3762(get_loc)
       33    0.000    0.000    0.002    0.000 base.py:3858(get_indexer)
        1    0.000    0.000    0.000    0.000 base.py:386(_JoinedDispatcher)
       64    0.000    0.000    0.024    0.000 base.py:390(_create_connection)
       33    0.000    0.000    0.001    0.000 base.py:3944(_get_indexer)
      562    0.001    0.000    0.001    0.000 base.py:395(__init__)
       33    0.000    0.000    0.000    0.000 base.py:3989(_check_indexing_method)
        1    0.000    0.000    0.000    0.000 base.py:41(ExtensionDtype)
        1    0.000    0.000    0.000    0.000 base.py:410(StorageExtensionDtype)
        1    0.000    0.000    0.000    0.000 base.py:418(dispatcher)
       11    0.000    0.000    0.000    0.000 base.py:4189(_validate_positional_slice)
        1    0.000    0.000    0.000    0.000 base.py:420(_DialectArgDict)
       13    0.000    0.000    0.000    0.000 base.py:426(__init__)
       46    0.000    0.000    0.000    0.000 base.py:429(__init__)
       41    0.000    0.000    0.000    0.000 base.py:432(_inspect_mapped_object)
       11    0.000    0.000    0.001    0.000 base.py:4327(reindex)
       76    0.000    0.000    0.000    0.000 base.py:439(__getitem__)
       18    0.000    0.000    0.000    0.000 base.py:439(register_extension_dtype)
     1944    0.003    0.000    0.028    0.000 base.py:440(__get__)
      149    0.000    0.000    0.029    0.000 base.py:444(connect)
       11    0.000    0.000    0.000    0.000 base.py:4440(_wrap_reindex_result)
       11    0.000    0.000    0.000    0.000 base.py:4444(_maybe_preserve_names)
       44    0.000    0.000    0.000    0.000 base.py:448(size)
        1    0.000    0.000    0.000    0.000 base.py:452(_kw_reg_for_dialect)
        1    0.000    0.000    0.000    0.000 base.py:452(_mapper_or_none)
      147    0.000    0.000    0.003    0.000 base.py:454(_return_conn)
        1    0.000    0.000    0.000    0.000 base.py:455(slots_dispatcher)
      422    0.000    0.000    0.006    0.000 base.py:456(__get__)
       33    0.000    0.000    0.000    0.000 base.py:458(_engine_type)
        1    0.000    0.000    0.000    0.000 base.py:460(DialectKWArgs)
        1    0.000    0.000    0.000    0.000 base.py:462(Registry)
       44    0.000    0.000    0.000    0.000 base.py:467(_is_mapped_class)
        1    0.000    0.000    0.000    0.000 base.py:477(ManagesConnection)
       65    0.001    0.000    0.008    0.000 base.py:477(__new__)
        1    0.000    0.000    0.000    0.000 base.py:478(__init__)
       18    0.000    0.000    0.000    0.000 base.py:481(register)
        1    0.000    0.000    0.000    0.000 base.py:50(PoolResetState)
      191    0.000    0.000    0.000    0.000 base.py:50(_is_event_name)
      889    0.009    0.000    0.026    0.000 base.py:510(find)
      620    0.000    0.000    0.000    0.000 base.py:5126(_values)
       66    0.000    0.000    0.001    0.000 base.py:5152(_get_engine_target)
        1    0.000    0.000    0.000    0.000 base.py:52(DataManager)
        1    0.000    0.000    0.000    0.000 base.py:520(_still_open_and_dbapi_connection_is_valid)
      822    0.001    0.000    0.002    0.000 base.py:522(_inspect_mapped_class)
       64    0.000    0.000    0.000    0.000 base.py:528(closed)
       22    0.000    0.000    0.000    0.000 base.py:5299(__contains__)
       64    0.000    0.000    0.000    0.000 base.py:534(invalidated)
      480    0.001    0.000    0.001    0.000 base.py:5349(__getitem__)
       88    0.000    0.000    0.000    0.000 base.py:538(<genexpr>)
       20    0.000    0.000    0.000    0.000 base.py:5391(_getitem_slice)
       11    0.000    0.000    0.001    0.000 base.py:5421(append)
       11    0.000    0.000    0.000    0.000 base.py:5452(<setcomp>)
        9    0.000    0.000    0.001    0.000 base.py:5457(_concat)
       12    0.000    0.000    0.000    0.000 base.py:546(class_mapper)
        9    0.000    0.000    0.000    0.000 base.py:5461(<listcomp>)
       97    0.000    0.000    0.001    0.000 base.py:5518(equals)
       46    0.000    0.000    0.000    0.000 base.py:555(_kw_reg_for_dialect_cls)
      387    0.000    0.000    0.000    0.000 base.py:555(connection)
       62    0.000    0.000    0.000    0.000 base.py:567(dialect_options)
       65    0.000    0.000    0.000    0.000 base.py:573(_ensure_array)
        1    0.000    0.000    0.000    0.000 base.py:574(InspectionAttr)
      794    0.000    0.000    0.000    0.000 base.py:590(_validate_dialect_kwargs)
       65    0.000    0.000    0.000    0.000 base.py:591(_dtype_to_subclass)
        1    0.000    0.000    0.000    0.000 base.py:60(_UnpickleDispatch)
        1    0.000    0.000    0.000    0.000 base.py:601(ConnectionPoolEntry)
       22    0.000    0.000    0.002    0.000 base.py:6076(get_indexer_for)
      230    0.000    0.000    0.001    0.000 base.py:61(__len__)
       11    0.000    0.000    0.002    0.000 base.py:6100(_get_indexer_strict)
       11    0.000    0.000    0.000    0.000 base.py:6133(_raise_if_missing)
       77    0.000    0.000    0.000    0.000 base.py:6238(_index_as_unique)
       33    0.000    0.000    0.000    0.000 base.py:6250(_maybe_promote)
        1    0.000    0.000    0.000    0.000 base.py:630(CompileState)
       44    0.000    0.000    0.001    0.000 base.py:6320(_should_compare)
        1    0.000    0.000    0.000    0.000 base.py:634(OracleTypeCompiler)
       44    0.000    0.000    0.000    0.000 base.py:6342(_is_comparable_dtype)
        1    0.000    0.000    0.001    0.001 base.py:635(_ConnectionRecord)
        1    0.000    0.000    0.000    0.000 base.py:64(LoaderCallableStatus)
      163    0.001    0.000    0.001    0.000 base.py:648(_simple_new)
        1    0.000    0.000    0.000    0.000 base.py:650(InspectionAttrInfo)
      235    0.000    0.000    0.000    0.000 base.py:6611(_maybe_cast_indexer)
       33    0.000    0.000    0.000    0.000 base.py:6618(_maybe_cast_listlike_indexer)
       33    0.000    0.000    0.000    0.000 base.py:6624(_validate_indexer)
  162/135    0.001    0.000    0.035    0.000 base.py:663(create_for_statement)
       64    0.000    0.000    0.024    0.000 base.py:670(__init__)
        9    0.000    0.000    0.000    0.000 base.py:673(_with_infer)
       44    0.000    0.000    0.000    0.000 base.py:675(empty)
        1    0.000    0.000    0.000    0.000 base.py:682(SQLORMOperations)
      106    0.000    0.000    0.001    0.000 base.py:69(shape)
       11    0.000    0.000    0.000    0.000 base.py:691(_constructor)
      108    0.000    0.000    0.000    0.000 base.py:692(get_plugin_class)
       11    0.000    0.000    0.001    0.000 base.py:7083(_cmp_method)
      318    0.000    0.000    0.000    0.000 base.py:71(<genexpr>)
        1    0.000    0.000    0.000    0.000 base.py:710(ORMDescriptor)
      149    0.001    0.000    0.028    0.000 base.py:711(checkout)
      178    0.000    0.000    0.000    0.000 base.py:714(_get_plugin_class_for_plugin)
       11    0.000    0.000    0.000    0.000 base.py:725(plugin_for)
       11    0.000    0.000    0.000    0.000 base.py:729(decorate)
      113    0.000    0.000    0.000    0.000 base.py:73(_validate_set_axis)
       33    0.000    0.000    0.001    0.000 base.py:732(<lambda>)
        1    0.000    0.000    0.000    0.000 base.py:736(Generative)
        1    0.000    0.000    0.000    0.000 base.py:740(_MappedAnnotationBase)
      151    0.000    0.000    0.001    0.000 base.py:740(_generate)
      337    0.000    0.000    0.002    0.000 base.py:7512(ensure_index)
        1    0.000    0.000    0.000    0.000 base.py:752(SQLORMExpression)
      147    0.001    0.000    0.003    0.000 base.py:753(checkin)
        1    0.000    0.000    0.000    0.000 base.py:754(InPlaceGenerative)
       11    0.000    0.000    0.000    0.000 base.py:755(_shallow_copy)
       11    0.000    0.000    0.000    0.000 base.py:7571(ensure_has_len)
        1    0.000    0.000    0.000    0.000 base.py:76(_DispatchCommon)
      144    0.000    0.000    0.000    0.000 base.py:760(_generate)
      156    0.000    0.000    0.001    0.000 base.py:7607(maybe_extract_name)
       10    0.000    0.000    0.000    0.000 base.py:7623(get_unanimous_names)
       10    0.000    0.000    0.000    0.000 base.py:7636(<listcomp>)
       10    0.000    0.000    0.000    0.000 base.py:7637(<listcomp>)
       20    0.000    0.000    0.000    0.000 base.py:7638(<genexpr>)
       44    0.000    0.000    0.000    0.000 base.py:7642(_unpack_nested_dtype)
       11    0.000    0.000    0.000    0.000 base.py:7669(_maybe_try_sort)
        1    0.000    0.000    0.000    0.000 base.py:768(HasCompileState)
       34    0.000    0.000    0.000    0.000 base.py:772(_view)
        1    0.000    0.000    0.000    0.000 base.py:774(Mapped)
        1    0.000    0.000    0.000    0.000 base.py:778(_MetaOptions)
        1    0.000    0.000    0.000    0.000 base.py:779(_autobegin)
       22    0.000    0.000    0.000    0.000 base.py:781(_rename)
      147    0.000    0.000    0.001    0.000 base.py:783(begin)
        1    0.000    0.000    0.000    0.000 base.py:784(close)
        1    0.000    0.000    0.000    0.000 base.py:789(OracleCompiler)
      397    0.001    0.000    0.002    0.000 base.py:789(__add__)
      108    0.000    0.000    0.000    0.000 base.py:790(is_)
        1    0.000    0.000    0.000    0.000 base.py:814(Options)
        7    0.000    0.000    0.000    0.000 base.py:821(__init_subclass__)
      149    0.000    0.000    0.000    0.000 base.py:821(get_connection)
       56    0.000    0.000    0.000    0.000 base.py:824(<genexpr>)
      316    0.000    0.000    0.000    0.000 base.py:830(_reset_identity)
      397    0.000    0.000    0.000    0.000 base.py:833(__init__)
       72    0.000    0.000    0.001    0.000 base.py:836(__iter__)
       33    0.000    0.000    0.001    0.000 base.py:841(_engine)
        1    0.000    0.000    0.000    0.000 base.py:848(_MappedAttribute)
        1    0.000    0.000    0.000    0.000 base.py:857(_DeclarativeMapped)
        1    0.000    0.000    0.000    0.000 base.py:87(Connection)
       74    0.000    0.000    0.000    0.000 base.py:878(_state_dict_inst)
        1    0.000    0.000    0.000    0.000 base.py:880(__close)
        1    0.000    0.000    0.000    0.000 base.py:882(DynamicMapped)
       34    0.000    0.000    0.000    0.000 base.py:884(_state_dict)
